|||			The Batch {0} of an item {1} has negative stock in the warehouse {2}{3}.|||			Please add a stock quantity of {4} to proceed with this entry.|||			If it is not possible to make an adjustment entry, please enable 'Allow Negative Stock for Batch' in Stock Settings to proceed.|||			However, enabling this setting may lead to negative stock in the system.|||			So please ensure the stock levels are adjusted as soon as possible to maintain the correct valuation rate.,|||			تحتوي الدفعة {0} من العنصر {1} على مخزون سالب في المستودع {2}{3}.|||			الرجاء إضافة كمية مخزون {4} لمتابعة هذا الإدخال.|||			إذا لم يكن من الممكن إجراء إدخال تعديل، برجاء تمكين 'السماح بالمخزون السلبي للدفعة' في إعدادات المخزون للمتابعة.|||			على أية حال، تمكين هذا الإعداد قد يؤدي إلى مخزون سلبي في النظام.|||			لذا يرجى التأكد من تعديل مستويات المخزون في أقرب وقت ممكن للحفاظ على معدل التقييم الصحيح.,
Fallback low-stock threshold when profile-specific value is not set.,عتبة المخزون المنخفض الاحتياطية عندما لا يتم تعيين القيمة الخاصة بالملف الشخصي.,
Fast cashier actions for active shifts.,إجراءات أمين الصندوق سريعة للتحولات النشطة.,
Fatoora Invoice Discount Amount,مبلغ الخصم في فاتورة فاتورة,
Fatoora Server,خادم فاتورة,
Feedback Count,عدد ردود الفعل,
Feedback HTML,ردود الفعل HTML,
Feedback Ratings,تقييمات ردود الفعل,
Feedback Reminder Notification Template,نموذج إشعار تذكير بالملاحظات,
Feedback Score,نقاط ردود الفعل,
Feedback Summary,ملخص التعليقات,
Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,تم إرسال التعليقات بالفعل للمقابلة {0}. يرجى إلغاء تعليقات المقابلة السابقة {1} للمتابعة.,
Feedback cannot be recorded for an absent Employee.,لا يمكن تسجيل الملاحظات لموظف غائب.,
Feedback email sent successfully,تم إرسال البريد الإلكتروني للتعليقات بنجاح,
Feedback {0} added successfully,تمت إضافة التعليقات {0} بنجاح,
Fetch Based On,جلب على أساس,
Fetch Geolocation,جلب تحديد الموقع الجغرافي,
Fetch Latest Exchange Rate,جلب أحدث سعر الصرف,
Fetch Overdue Payments,جلب الدفعات المتأخرة,
Fetch Shift,جلب التحول,
Fetch Shifts,جلب التحولات,
Fetch Timesheet,جلب الجدول الزمني,
Fetch Timesheet in Sales Invoice,جلب الجدول الزمني في فاتورة المبيعات,
Fetch Valuation Rate for Internal Transaction,جلب معدل التقييم للمعاملة الداخلية,
Fetch Value From,جلب القيمة من,
Fetch the latest offline prerequisite updates,جلب آخر التحديثات المطلوبة دون اتصال بالإنترنت,
Fetching,جلب,
Fetching Employees,جلب الموظفين,
Fetching Shift,جلب التحول,
Fetching exchange rates ...,جارٍ جلب أسعار الصرف...,
Fetching your geolocation,جلب الموقع الجغرافي الخاص بك,
File "{0}" was skipped because only {1} uploads are allowed,تم تخطي الملف "{0}" لأنه مسموح بتحميل {1} فقط,
File "{0}" was skipped because only {1} uploads are allowed for DocType "{2}",تم تخطي الملف "{0}" لأنه يُسمح فقط بـ {1} تحميلات لـ DocType "{2}",
File "{0}" was skipped because size exceeds {1} MB,تم تخطي الملف "{0}" لأن حجمه يتجاوز {1} ميغابايت,
File Preview,معاينة الملف,
File URL is required when copying an existing attachment.,عنوان URL للملف مطلوب عند نسخ مرفق موجود.,
File size exceeds the maximum limit of {0}MB: {1},يتجاوز حجم الملف الحد الأقصى وهو {0}ميجابايت: {1},
Filled,مملوء,
Filter By,تصفية حسب,
Filter Employees,تصفية الموظفين,
Filter by Reference Date,التصفية حسب التاريخ المرجعي,
Filter by Site,تصفية حسب الموقع,
Filter on Invoice,تصفية على الفاتورة,
Filter on Payment,تصفية على الدفع,
Filters missing,المرشحات مفقودة,
Final Customer Offer,عرض العميل النهائي,
Final Decision,القرار النهائي,
Final Product,المنتج النهائي,
Final Score,النتيجة النهائية,
Final Score Formula,صيغة النتيجة النهائية,
Financial Ratios,النسب المالية,
Financial Year Begins On,تبدأ السنة المالية في,
Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing),سيتم إنشاء التقارير المالية باستخدام أنواع مستندات GL Entry (يجب تمكينها إذا لم يتم ترحيل قسيمة إغلاق الفترة لجميع السنوات بشكل تسلسلي أو مفقودة),
Finished Good BOM,الانتهاء من BOM جيد,
Finished Good Item,الانتهاء من السلعة الجيدة,
Finished Good Item Qty,الانتهاء من الكمية السلعة الجيدة,
Finished Good Item Quantity,الانتهاء من كمية السلعة الجيدة,
Finished Good Item is not specified for service item {0},لم يتم تحديد السلعة الجيدة النهائية لعنصر الخدمة {0},
Finished Good Item {0} Qty can not be zero,لا يمكن أن تكون كمية السلعة الجاهزة {0} صفرًا,
Finished Good Item {0} must be a sub-contracted item,يجب أن يكون عنصر السلعة النهائية {0} عنصرًا متعاقدًا عليه من الباطن,
Finished Good Qty,الانتهاء من الكمية الجيدة,
Finished Good Quantity,الانتهاء من كمية جيدة,
Finished Good UOM,انتهى UOM جيد,
Finished Good {0} does not have a default BOM.,انتهى جيدًا {0} لا يحتوي على قائمة مكونات الصنف افتراضية.,
Finished Good {0} is disabled.,تم تعطيل "تم الانتهاء بشكل جيد" {0}.,
Finished Good {0} must be a stock item.,يجب أن يكون المنتج الجيد {0} أحد عناصر المخزون.,
Finished Good {0} must be a sub-contracted item.,يجب أن يكون المنتج النهائي الجيد {0} عنصرًا تم التعاقد عليه من الباطن.,
Finished Goods Based Operating Cost,تكلفة التشغيل على أساس البضائع تامة الصنع,
Finished Goods Item,بند السلع تامة الصنع,
Finished Goods Reference,مرجع السلع تامة الصنع,
Finished Goods Value,قيمة البضائع تامة الصنع,
Finished Goods based Operating Cost,تكلفة التشغيل على أساس البضائع تامة الصنع,
Finished Item {0} does not match with Work Order {1},العنصر النهائي {0} لا يتطابق مع أمر العمل {1},
First,أولاً,
First Day,اليوم الأول,
First Response Due,الرد الأول مستحق,
First Response SLA Failed by {},فشل اتفاقية مستوى الخدمة للاستجابة الأولى بواسطة {},
Fiscal Year Details,تفاصيل السنة المالية,
Fix SABB Entry,إصلاح دخول ساب,
Fixed Asset Defaults,افتراضيات الأصول الثابتة,
Fixed Asset Turnover Ratio,نسبة دوران الأصول الثابتة,
Fixed Outgoing Email Account,حساب البريد الإلكتروني الصادر الثابت,
Fixed Time,وقت ثابت,
Fixed starting value of all scale barcodes (for example, 331). If set, barcodes not starting with this value are ignored.,قيمة البداية الثابتة لجميع رموز الباركود ذات المقياس (على سبيل المثال، 331). إذا تم ضبطها، فسيتم تجاهل الرموز الشريطية التي لا تبدأ بهذه القيمة.,
Floor,أرضية,
Floor Name,اسم الطابق,
FnF Pending,FnF معلق,
Following links are broken in the email content: {0},الروابط التالية معطلة في محتوى البريد الإلكتروني: {0},
For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.,بالنسبة لعناصر "حزمة المنتج"، سيتم أخذ المستودع والرقم التسلسلي ورقم الدفعة في الاعتبار من جدول "قائمة التعبئة". إذا كان المستودع ورقم الدفعة متماثلين بالنسبة لجميع عناصر التعبئة لأي عنصر من عناصر "حزمة المنتج"، فيمكن إدخال هذه القيم في جدول العناصر الرئيسي؛ سيتم نسخ القيم إلى جدول "قائمة التعبئة".,
For Designation,للتسمية,
For Item,للعنصر,
For Item {0} cannot be received more than {1} qty against the {2} {3},بالنسبة للعنصر {0} لا يمكن استلام أكثر من {1} كمية مقابل {2} {3},
For Job Card,بالنسبة للبطاقة الوظيفية,
For Operation,للتشغيل,
For Return Invoices with Stock effect, '0' qty Items are not allowed. Following rows are affected: {0},بالنسبة لفواتير الإرجاع ذات تأثير المخزون، لا يُسمح بعناصر الكمية '0'. تتأثر الصفوف التالية: {0},
For Work Order,لأمر العمل,
For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.,بالنسبة ليوم الإجازة، إذا كنت لا تزال تدفع (على سبيل المثال) 50٪ من الراتب اليومي، فأدخل 0.50 في هذا الحقل.,
For dunning fee and interest,مقابل رسوم المطالبة والفائدة,
For item <b>{0}</b>, only <b>{1}</b> asset have been created or linked to <b>{2}</b>. Please create or link <b>{3}</b> more asset with the respective document.,بالنسبة للعنصر <b>{0}</b>، تم إنشاء مادة عرض <b>{1}</b> فقط أو ربطها بـ <b>{2}</b>. الرجاء إنشاء <b>{3}</b> أصل آخر أو ربطه بالمستند المعني.,
For item {0}, rate must be a positive number. To Allow negative rates, enable {1} in {2},بالنسبة للعنصر {0}، يجب أن يكون المعدل رقمًا موجبًا. للسماح بالمعدلات السلبية، قم بتمكين {1} في {2},
For project {0}, update your status,بالنسبة للمشروع {0}، قم بتحديث حالتك,
